"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Andermatt UR","In Andermatt hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 66,1 Prozent verworfen. Andermatt hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Andermatt (UR)","À Andermatt, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 66,1 pour cent des voix. Andermatt a rejeté l'initiative, tout comme son canton.","Andermatt (UR)","A Andermatt gli abitanti si sono opposti al potenziamento delle strade nazionali con il 66,1 per cento di voti a sfavore. Andermatt ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Attinghausen UR","Die Stimmbevölkerung von Attinghausen hat die Umweltverantwortungsinitiative mit 96,1 Prozent angenommen. Attinghausen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Uri.","Attinghausen (UR)","À Attinghausen, les habitants disent oui à 96,1 pour cent à l'initiative sur la responsabilité environnementale. Le plus fort pourcentage de oui du canton d'Uri a été obtenu à Attinghausen.","Attinghausen (UR)","Nel comune di Attinghausen, i cittadini hanno accolto l'iniziativa per la resposanbilità ambientale con il 96,1 per cento di voti favorevoli. Il maggior numero di ""sì"" nel canton Uri è stato ottenuto a Attinghausen."
"Bürglen UR","Die Stimmbevölkerung von Bürglen UR hat die Umweltverantwortungsinitiative mit 81,5 Prozent angenommen. Bürglen UR hat damit anders abgestimmt als der Kanton Uri, der die Vorlage abgelehnt hat.","Bürglen (UR)","À Bürglen (UR), les habitants disent oui à 81,5 pour cent à l'initiative sur la responsabilité environnementale. Bürglen (UR) a approuvé l'initiative, contrairement à son canton.","Bürglen (UR) (UR)","Nel comune di Bürglen UR, i cittadini hanno accolto l'iniziativa per la resposanbilità ambientale con il 81,5 per cento di voti favorevoli. Bürglen UR ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Erstfeld UR","Die Gemeinde Erstfeld hat die Umweltverantwortungsinitiative mit 70,8 Prozent Ja-Stimmen angenommen. Erstfeld hat damit anders abgestimmt als der Kanton Uri, der die Vorlage abgelehnt hat.","Erstfeld (UR)","Les habitants d'Erstfeld acceptent l'initiative sur la responsabilité environnementale avec 70,8 pour cent de oui. Erstfeld a approuvé l'initiative, contrairement à son canton.","Erstfeld (UR)","I cittadini di Erstfeld hanno accolto l'iniziativa per la resposanbilità ambientale con il 70,8 per cento di voti a favore. Erstfeld ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Flüelen UR","Die Stimmbevölkerung von Flüelen hat die Umweltverantwortungsinitiative mit 77,8 Prozent angenommen. Flüelen hat damit anders abgestimmt als der Kanton Uri, der die Vorlage abgelehnt hat.","Flüelen (UR)","À Flüelen, les habitants disent oui à 77,8 pour cent à l'initiative sur la responsabilité environnementale. Flüelen a approuvé l'initiative, contrairement à son canton.","Flüelen (UR)","Nel comune di Flüelen, i cittadini hanno accolto l'iniziativa per la resposanbilità ambientale con il 77,8 per cento di voti favorevoli. Flüelen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Göschenen UR","Nein zur Umweltverantwortungsinitiative in Göschenen: Mit 8'240 Nein- zu 7'633 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 51,9 Prozent. Göschenen hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Göschenen (UR)","L'initiative sur la responsabilité environnementale échoue à Göschenen avec 51,9 pour cent des suffrages. Göschenen a rejeté l'initiative, tout comme son canton.","Göschenen (UR)","Gli elettori di Göschenen si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 51,9 per cento di voti contrari. Göschenen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Gurtnellen UR","Gurtnellen hat die Umweltverantwortungsinitiative mit 73,5 Prozent abgelehnt. Gurtnellen hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Gurtnellen (UR)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Gurtnellen avec 73,5 pour cent de non. Gurtnellen a rejeté l'initiative, tout comme son canton.","Gurtnellen (UR)","L'iniziativa per la resposanbilità ambientale è stata respinta a Gurtnellen, dove ha riscosso il 73,5 per cento di ""no"". Gurtnellen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Hospental UR","Ja zur Umweltverantwortungsinitiative in Hospental. Die Gemeinde hat das Volksbegehren mit 54 Prozent der Stimmen angenommen. Hospental hat damit anders abgestimmt als der Kanton Uri, der die Vorlage abgelehnt hat.","Hospental (UR)","L'initiative sur la responsabilité environnementale passe la rampe à Hospental avec 54 pour cent de oui. Hospental a approuvé l'initiative, contrairement à son canton.","Hospental (UR)","L'iniziativa per la resposanbilità ambientale è stata accolta a Hospental, dove ha riscosso il 54 per cento di voti a favore. Hospental ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Isenthal UR","91,7 Prozent der Stimmbürgerinnen und Stimmbürger von Isenthal haben die Umweltverantwortungsinitiative angenommen. Isenthal hat damit anders abgestimmt als der Kanton Uri, der die Vorlage abgelehnt hat.","Isenthal (UR)","Les électeurs d'Isenthal valident l'initiative sur la responsabilité environnementale avec 91,7 pour cent des voix. Isenthal a approuvé l'initiative, contrairement à son canton.","Isenthal (UR)","Gli elettori di Isenthal si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 91,7 per cento di ""sì"". Isenthal ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Realp UR","70 Prozent der Stimmbürgerinnen und Stimmbürger von Realp sagen Nein zur Umweltverantwortungsinitiative. Realp hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Realp (UR)","Les habitants de Realp s'opposent à l'initiative sur la responsabilité environnementale avec 70 pour cent de non. Realp a rejeté l'initiative, tout comme son canton.","Realp (UR)","Gli abitanti di Realp hanno respinto l'iniziativa per la resposanbilità ambientale con il 70 per cento di ""no"". Realp ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Schattdorf UR","Ja zur Umweltverantwortungsinitiative in Schattdorf: Mit 52,8 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Schattdorf hat damit anders abgestimmt als der Kanton Uri, der die Vorlage abgelehnt hat.","Schattdorf (UR)","Les habitants de Schattdorf approuvent l'initiative sur la responsabilité environnementale avec 52,8 pour cent des voix. Schattdorf a approuvé l'initiative, contrairement à son canton.","Schattdorf (UR)","Gli abitanti di Schattdorf hanno accolto l'iniziativa per la resposanbilità ambientale con il 52,8 per cento di ""sì"". Schattdorf ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Seedorf UR","55,5 Prozent der Stimmbürgerinnen und Stimmbürger von Seedorf UR sagen Nein zur Umweltverantwortungsinitiative. Seedorf UR hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Seedorf (UR)","Les habitants de Seedorf (UR) s'opposent à l'initiative sur la responsabilité environnementale avec 55,5 pour cent de non. Seedorf (UR) a rejeté l'initiative, tout comme son canton.","Seedorf (UR)","Gli abitanti di Seedorf UR hanno respinto l'iniziativa per la resposanbilità ambientale con il 55,5 per cento di ""no"". Seedorf UR ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Seelisberg UR","Nein zur Umweltverantwortungsinitiative in Seelisberg. Die Gemeinde hat die Vorlage mit 67,1 Prozent abgelehnt. Seelisberg hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Seelisberg (UR)","À Seelisberg, les habitants disent non à 67,1 pour cent à l'initiative sur la responsabilité environnementale. Seelisberg a rejeté l'initiative, tout comme son canton.","Seelisberg (UR)","Nel comune di Seelisberg, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 67,1 per cento di voti contrari. Seelisberg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Silenen UR","51,1 Prozent der Stimmbürgerinnen und Stimmbürger von Silenen haben die Umweltverantwortungsinitiative angenommen. Silenen hat damit anders abgestimmt als der Kanton Uri, der die Vorlage abgelehnt hat.","Silenen (UR)","Les électeurs de Silenen valident l'initiative sur la responsabilité environnementale avec 51,1 pour cent des voix. Silenen a approuvé l'initiative, contrairement à son canton.","Silenen (UR)","Gli elettori di Silenen si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 51,1 per cento di ""sì"". Silenen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Sisikon UR","71,7 Prozent der Stimmbürgerinnen und Stimmbürger von Sisikon haben die Umweltverantwortungsinitiative angenommen. Sisikon hat damit anders abgestimmt als der Kanton Uri, der die Vorlage abgelehnt hat.","Sisikon (UR)","Les électeurs de Sisikon valident l'initiative sur la responsabilité environnementale avec 71,7 pour cent des voix. Sisikon a approuvé l'initiative, contrairement à son canton.","Sisikon (UR)","Gli elettori di Sisikon si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 71,7 per cento di ""sì"". Sisikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Spiringen UR","Die Gemeinde Spiringen hat die Umweltverantwortungsinitiative mit 71 Prozent Ja-Stimmen angenommen. Spiringen hat damit anders abgestimmt als der Kanton Uri, der die Vorlage abgelehnt hat.","Spiringen (UR)","Les habitants de Spiringen acceptent l'initiative sur la responsabilité environnementale avec 71 pour cent de oui. Spiringen a approuvé l'initiative, contrairement à son canton.","Spiringen (UR)","I cittadini di Spiringen hanno accolto l'iniziativa per la resposanbilità ambientale con il 71 per cento di voti a favore. Spiringen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Unterschächen UR","Die Gemeinde Unterschächen hat die Umweltverantwortungsinitiative mit 73,5 Prozent Ja-Stimmen angenommen. Unterschächen hat damit anders abgestimmt als der Kanton Uri, der die Vorlage abgelehnt hat.","Unterschächen (UR)","Les habitants d'Unterschächen acceptent l'initiative sur la responsabilité environnementale avec 73,5 pour cent de oui. Unterschächen a approuvé l'initiative, contrairement à son canton.","Unterschächen (UR)","I cittadini di Unterschächen hanno accolto l'iniziativa per la resposanbilità ambientale con il 73,5 per cento di voti a favore. Unterschächen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Wassen UR","Nein zur Umweltverantwortungsinitiative in Wassen. Die Gemeinde hat die Vorlage mit 81,8 Prozent abgelehnt. Wassen hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Uri.","Wassen (UR)","À Wassen, les habitants disent non à 81,8 pour cent à l'initiative sur la responsabilité environnementale. Le plus fort pourcentage de non du canton d'Uri a été obtenu à Wassen.","Wassen (UR)","Nel comune di Wassen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 81,8 per cento di voti contrari. Il maggior numero di ""no"" nel canton Uri è stato ottenuto a Wassen."
"Einsiedeln SZ","62,4 Prozent der Stimmbürgerinnen und Stimmbürger von Einsiedeln haben die Umweltverantwortungsinitiative angenommen. Einsiedeln hat damit gleich wie der Kanton Schwyz Ja gesagt zu dieser Vorlage.","Einsiedeln (SZ)","Les électeurs d'Einsiedeln valident l'initiative sur la responsabilité environnementale avec 62,4 pour cent des voix. Einsiedeln a approuvé l'initiative, tout comme son canton.","Einsiedeln (SZ)","Gli elettori di Einsiedeln si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 62,4 per cento di ""sì"". Einsiedeln ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Gersau SZ","68,1 Prozent der Stimmbürgerinnen und Stimmbürger von Gersau haben die Umweltverantwortungsinitiative angenommen. Gersau hat damit gleich wie der Kanton Schwyz Ja gesagt zu dieser Vorlage.","Gersau (SZ)","Les électeurs de Gersau valident l'initiative sur la responsabilité environnementale avec 68,1 pour cent des voix. Gersau a approuvé l'initiative, tout comme son canton.","Gersau (SZ)","Gli elettori di Gersau si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 68,1 per cento di ""sì"". Gersau ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Feusisberg SZ","Nein zur Umweltverantwortungsinitiative in Feusisberg. Die Gemeinde hat die Vorlage mit 54 Prozent abgelehnt. Feusisberg hat damit anders abgestimmt als der Kanton Schwyz, der die Vorlage angenommen hat.","Feusisberg (SZ)","À Feusisberg, les habitants disent non à 54 pour cent à l'initiative sur la responsabilité environnementale. Feusisberg a rejeté l'initiative, contrairement à son canton.","Feusisberg (SZ)","Nel comune di Feusisberg, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 54 per cento di voti contrari. Feusisberg ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Freienbach SZ","Ja zur Umweltverantwortungsinitiative in Freienbach: Mit 93,6 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Freienbach hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Schwyz.","Freienbach (SZ)","Les habitants de Freienbach approuvent l'initiative sur la responsabilité environnementale avec 93,6 pour cent des voix. Le plus fort pourcentage de oui du canton de Schwyz a été obtenu à Freienbach.","Freienbach (SZ)","Gli abitanti di Freienbach hanno accolto l'iniziativa per la resposanbilità ambientale con il 93,6 per cento di ""sì"". Il maggior numero di ""sì"" nel canton Svitto è stato ottenuto a Freienbach."
"Wollerau SZ","88,6 Prozent der Abstimmenden in der Gemeinde Wollerau haben Ja gesagt zur Umweltverantwortungsinitiative. Wollerau hat damit gleich wie der Kanton Schwyz Ja gesagt zu dieser Vorlage.","Wollerau (SZ)","C'est oui à 88,6 pour cent à l'initiative sur la responsabilité environnementale à Wollerau. Wollerau a approuvé l'initiative, tout comme son canton.","Wollerau (SZ)","Il 88,6 per cento degli elettori di Wollerau ha accolto l'iniziativa per la resposanbilità ambientale. Wollerau ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Küssnacht SZ","Die Stimmbevölkerung von Küssnacht SZ hat die Umweltverantwortungsinitiative mit 82,8 Prozent angenommen. Küssnacht SZ hat damit gleich wie der Kanton Schwyz Ja gesagt zu dieser Vorlage.","Küssnacht (SZ)","À Küssnacht (SZ), les habitants disent oui à 82,8 pour cent à l'initiative sur la responsabilité environnementale. Küssnacht (SZ) a approuvé l'initiative, tout comme son canton.","Küssnacht (SZ)","Nel comune di Küssnacht SZ, i cittadini hanno accolto l'iniziativa per la resposanbilità ambientale con il 82,8 per cento di voti favorevoli. Küssnacht SZ ha accolto il testo, così come quanto avvenuto a livello cantonale."
